bedrooms,halls,size,location,price,bathrooms,balconies,parking_spaces,age_of_property,furnishing,facing_direction,floor_number,total_floors,has_lift,property_type
5,1,2806,Tambaram,390390.0,2,1,1,0,Fully-furnished,East,1,10,True,Independent House
2,1,1925,Tambaram,255125.0,2,0,0,22,Unfurnished,East,12,14,True,Independent House
2,1,1860,Adyar,328100.0,2,0,2,17,Semi-furnished,West,6,20,True,Apartment
2,2,2043,Mylapore,360655.0,3,1,1,20,Unfurnished,West,4,12,True,Apartment
1,2,1282,Guindy,231150.0,1,0,2,16,Fully-furnished,East,10,15,False,Independent House
2,2,1433,Guindy,272475.0,1,1,2,24,Semi-furnished,South,18,19,True,Independent House
2,2,2650,Porur,291000.0,1,1,2,14,Fully-furnished,East,10,10,False,Independent House
5,2,2608,Mylapore,510680.0,3,0,0,3,Semi-furnished,West,11,13,True,Villa
5,1,926,Adyar,350710.0,3,2,0,9,Semi-furnished,East,2,16,False,Villa
3,1,2511,Nungambakkam,441990.0,1,2,1,28,Unfurnished,South,17,20,True,Apartment
1,1,2657,Guindy,319275.0,2,0,1,15,Unfurnished,North,17,18,True,Villa
2,2,2859,Nungambakkam,455310.0,2,1,1,23,Unfurnished,East,6,10,True,Villa
3,1,1299,Guindy,277425.0,2,0,0,12,Fully-furnished,East,13,14,False,Villa
3,2,2543,Porur,308580.0,2,0,1,2,Unfurnished,North,4,20,False,Independent House
1,1,1471,Sholinganallur,214970.0,3,0,2,0,Fully-furnished,South,16,17,False,Villa
3,1,2097,Tambaram,292305.0,2,0,0,16,Unfurnished,East,1,12,False,Independent House
3,1,861,Tambaram,211965.0,2,0,0,22,Fully-furnished,South,3,8,False,Villa
1,2,815,Sholinganallur,183050.0,3,1,2,9,Unfurnished,North,19,20,True,Apartment
4,2,2579,Nungambakkam,502110.0,1,2,1,20,Unfurnished,North,10,16,False,Independent House
3,1,1744,Tambaram,269360.0,3,0,2,16,Fully-furnished,West,16,20,False,Independent House
5,2,2410,Porur,348600.0,1,2,0,10,Semi-furnished,East,3,11,False,Villa
3,2,2381,Velachery,373575.0,1,1,0,23,Semi-furnished,West,3,14,True,Apartment
1,1,1097,Porur,161820.0,1,0,0,2,Unfurnished,West,5,18,True,Apartment
1,2,1814,Anna Nagar,289120.0,3,2,2,10,Semi-furnished,South,14,14,False,Independent House
4,2,887,Mylapore,330395.0,2,0,0,10,Fully-furnished,East,15,19,False,Independent House
4,1,877,Adyar,312545.0,3,2,2,11,Fully-furnished,South,4,6,False,Apartment
5,2,1035,Velachery,332625.0,3,2,0,22,Fully-furnished,North,13,19,True,Independent House
5,1,1401,Velachery,345075.0,1,0,1,20,Fully-furnished,West,10,11,True,Apartment
3,1,2659,Velachery,379425.0,3,2,2,15,Fully-furnished,South,4,6,False,Independent House
4,2,2937,Sholinganallur,415590.0,2,2,1,12,Fully-furnished,West,19,20,False,Independent House
5,1,1967,Guindy,387525.0,3,1,2,7,Semi-furnished,West,18,20,True,Apartment
3,1,2503,Nungambakkam,441270.0,1,1,0,24,Fully-furnished,West,2,10,True,Independent House
2,1,1907,Tambaram,253955.0,2,2,2,19,Semi-furnished,North,14,17,True,Independent House
3,2,1904,Guindy,337800.0,2,2,1,25,Unfurnished,West,18,20,False,Apartment
5,1,2975,Nungambakkam,555750.0,3,2,0,6,Fully-furnished,East,5,15,False,Apartment
3,1,2191,Adyar,390235.0,2,1,1,2,Unfurnished,North,15,16,True,Independent House
2,2,1373,Adyar,303705.0,3,1,2,6,Fully-furnished,North,1,20,False,Apartment
5,1,1148,Velachery,326100.0,3,1,2,22,Unfurnished,South,7,13,False,Villa
3,1,2774,Anna Nagar,413920.0,1,1,2,24,Unfurnished,East,1,16,False,Villa
5,2,1850,Adyar,446250.0,2,0,2,20,Semi-furnished,West,1,16,False,Villa
3,1,1286,Sholinganallur,258019.99999999997,3,2,0,21,Fully-furnished,North,11,17,True,Villa
1,2,2876,Porur,280560.0,2,2,0,21,Fully-furnished,East,15,15,True,Villa
5,1,1945,Mylapore,437325.0,2,0,1,2,Unfurnished,South,16,18,True,Independent House
5,2,2308,Mylapore,485180.0,3,1,2,11,Semi-furnished,West,3,19,True,Independent House
5,1,968,Adyar,354280.0,1,2,0,13,Fully-furnished,West,6,10,False,Independent House
5,2,1180,Porur,274800.0,1,0,1,9,Fully-furnished,North,9,10,True,Apartment
3,2,2617,Tambaram,339105.0,3,1,0,3,Semi-furnished,South,6,11,True,Independent House
4,2,2516,Nungambakkam,496440.0,3,1,1,9,Fully-furnished,South,9,18,True,Villa
3,1,2342,Mylapore,403070.0,1,1,0,25,Fully-furnished,North,2,18,False,Villa
2,2,2432,Porur,277920.0,1,0,1,19,Unfurnished,South,16,16,True,Independent House
1,2,2224,Tambaram,261560.0,1,1,0,8,Unfurnished,North,20,20,True,Villa
3,1,1242,Velachery,273150.0,2,1,0,25,Fully-furnished,North,3,8,False,Villa
3,1,2737,Mylapore,436645.0,3,2,1,1,Unfurnished,North,3,4,True,Apartment
5,2,1632,Porur,301920.0,1,1,2,13,Semi-furnished,South,3,5,False,Apartment
2,1,1395,Tambaram,220675.0,3,0,2,1,Fully-furnished,West,9,16,True,Apartment
5,2,1524,Guindy,369300.0,2,1,2,1,Semi-furnished,East,6,16,False,Villa
5,2,1038,Nungambakkam,399420.0,3,0,0,12,Fully-furnished,South,10,11,False,Independent House
4,2,2761,Anna Nagar,460880.0,1,2,2,27,Semi-furnished,North,12,17,True,Villa
1,2,2751,Adyar,386835.0,1,2,2,5,Fully-furnished,West,12,19,False,Villa
4,2,1333,Velachery,324975.0,3,1,2,29,Semi-furnished,East,10,10,False,Independent House
5,1,2075,Adyar,448375.0,3,1,2,19,Semi-furnished,North,10,17,False,Apartment
1,2,2552,Tambaram,282880.0,2,0,2,23,Semi-furnished,South,13,15,True,Independent House
3,1,2239,Adyar,394315.0,2,2,0,24,Unfurnished,South,1,4,True,Independent House
2,2,2434,Porur,278040.0,1,0,1,14,Semi-furnished,East,2,18,True,Independent House
4,2,2393,Mylapore,458405.0,1,0,2,0,Fully-furnished,North,10,20,False,Apartment
2,2,2824,Anna Nagar,401920.0,1,0,1,7,Semi-furnished,West,20,20,False,Villa
5,2,2135,T Nagar,442800.0,1,2,0,26,Unfurnished,East,5,20,True,Villa
1,1,2632,Nungambakkam,380880.0,3,2,0,29,Fully-furnished,North,8,12,False,Villa
3,2,1560,Porur,249600.0,2,1,1,14,Semi-furnished,East,20,20,False,Villa
1,1,2990,Mylapore,390150.0,1,1,1,12,Unfurnished,West,13,15,True,Villa
2,1,2576,Velachery,343200.0,2,2,0,13,Semi-furnished,West,15,18,True,Independent House
2,1,2016,Adyar,341360.0,1,1,2,5,Unfurnished,East,17,18,False,Apartment
3,2,2770,Guindy,402750.0,1,2,1,6,Unfurnished,North,14,14,False,Independent House
3,1,1708,Adyar,349180.0,3,2,2,5,Fully-furnished,West,3,5,True,Independent House
1,1,1557,T Nagar,252560.0,3,2,2,20,Fully-furnished,North,20,20,True,Villa
4,2,2949,Guindy,446175.0,3,0,1,27,Unfurnished,East,11,12,True,Independent House
1,2,1404,Sholinganallur,224280.0,3,2,1,24,Fully-furnished,West,3,14,True,Independent House
2,2,1455,Velachery,274125.0,2,1,2,11,Unfurnished,West,14,19,True,Apartment
1,2,2512,Porur,258720.0,1,1,0,2,Unfurnished,South,11,20,False,Apartment
5,2,1419,Anna Nagar,385520.0,1,1,2,20,Fully-furnished,South,6,8,True,Villa
1,2,1071,Guindy,215325.0,3,2,2,20,Semi-furnished,West,6,11,False,Apartment
1,1,2378,Adyar,338130.0,3,2,2,7,Semi-furnished,East,16,19,True,Villa
5,1,2189,Sholinganallur,377230.0,3,2,1,8,Unfurnished,East,14,17,False,Villa
2,1,2423,Tambaram,287495.0,3,2,1,8,Semi-furnished,West,10,17,False,Apartment
3,2,1620,Tambaram,274300.0,1,1,0,27,Unfurnished,South,9,19,False,Apartment
1,1,2589,Guindy,314175.0,3,1,0,21,Semi-furnished,East,3,7,True,Apartment
4,1,2240,Nungambakkam,453600.0,2,1,1,29,Semi-furnished,South,13,16,False,Independent House
3,2,1883,Guindy,336225.0,1,0,2,23,Fully-furnished,North,19,20,True,Independent House
4,2,2452,Mylapore,463420.0,2,1,0,21,Semi-furnished,West,8,12,False,Apartment
1,2,832,Velachery,197400.0,1,0,1,17,Unfurnished,North,14,18,True,Independent House
4,2,2437,T Nagar,434960.0,3,1,1,17,Semi-furnished,South,18,20,False,Independent House
3,1,2513,Mylapore,417605.0,3,2,2,23,Unfurnished,North,7,7,True,Apartment
4,2,1215,Anna Nagar,337200.0,3,2,2,13,Semi-furnished,West,12,16,True,Apartment
4,1,1101,Nungambakkam,351090.0,1,2,1,12,Fully-furnished,East,4,11,True,Apartment
3,1,1979,Adyar,372215.0,1,1,1,8,Unfurnished,West,19,20,True,Independent House
3,1,2002,T Nagar,352160.0,2,1,2,9,Semi-furnished,South,1,17,True,Villa
3,2,1040,T Nagar,291200.0,3,0,2,16,Semi-furnished,South,5,7,False,Independent House
3,1,1541,Porur,236460.0,3,1,1,5,Semi-furnished,West,14,20,True,Apartment
5,1,2610,Guindy,435750.0,1,0,0,19,Unfurnished,South,8,16,True,Apartment
1,1,1134,Sholinganallur,191380.0,2,2,0,12,Semi-furnished,South,7,12,True,Villa
3,2,1202,Velachery,285150.0,2,1,0,14,Unfurnished,North,14,15,False,Villa
2,1,2786,Tambaram,311090.0,3,2,2,11,Semi-furnished,North,12,17,True,Apartment
4,1,2967,Sholinganallur,403690.0,3,0,2,10,Semi-furnished,South,12,18,False,Villa
3,2,2310,Guindy,368250.0,1,0,0,10,Fully-furnished,North,10,13,False,Apartment
3,1,2797,Porur,311820.0,3,0,2,21,Unfurnished,West,5,20,True,Independent House
1,1,1519,Mylapore,265115.0,3,1,0,18,Unfurnished,West,7,20,True,Villa
3,1,2901,Porur,318060.0,3,1,1,28,Fully-furnished,North,6,11,False,Apartment
5,2,1030,Guindy,332250.0,3,1,2,25,Semi-furnished,South,15,16,False,Villa
2,1,1530,Adyar,300050.0,1,0,1,21,Unfurnished,South,18,18,False,Apartment
2,2,2199,Tambaram,285935.0,3,2,1,18,Fully-furnished,South,16,17,True,Independent House
3,2,1910,Mylapore,383350.0,2,1,0,19,Semi-furnished,East,16,16,True,Villa
1,2,976,Mylapore,235960.0,3,1,1,18,Semi-furnished,South,11,12,True,Independent House
3,2,2903,Porur,330180.0,2,0,0,20,Unfurnished,West,19,19,False,Villa
4,1,2251,Tambaram,328315.0,3,0,1,9,Semi-furnished,East,20,20,False,Apartment
2,2,2827,Mylapore,427295.0,3,2,1,5,Unfurnished,South,16,17,False,Independent House
4,1,1846,Velachery,348450.0,1,0,1,10,Fully-furnished,South,4,13,False,Apartment
5,2,1097,Sholinganallur,314790.0,2,1,2,12,Fully-furnished,South,5,9,True,Independent House
2,2,1813,Nungambakkam,361170.0,1,0,2,22,Unfurnished,South,1,16,False,Apartment
2,1,2762,Porur,285720.0,2,2,2,10,Semi-furnished,East,20,20,True,Independent House
5,2,1023,Anna Nagar,353840.0,2,2,2,28,Semi-furnished,North,2,11,False,Independent House
4,2,801,Nungambakkam,342090.0,2,0,0,18,Semi-furnished,West,3,10,True,Villa
3,1,1186,Anna Nagar,286880.0,2,1,2,0,Unfurnished,West,17,20,False,Villa
1,1,1926,Sholinganallur,246819.99999999997,3,1,1,5,Semi-furnished,South,9,10,False,Independent House
4,2,2219,Sholinganallur,365330.0,3,0,2,21,Fully-furnished,North,15,15,False,Villa
5,2,2312,Tambaram,371280.0,3,0,0,12,Fully-furnished,West,6,8,False,Independent House
5,2,1477,T Nagar,390160.0,1,0,0,29,Unfurnished,South,8,12,False,Apartment
5,1,1863,Tambaram,329095.0,2,0,2,6,Fully-furnished,South,16,20,True,Apartment
2,2,1642,Nungambakkam,345780.0,1,0,2,3,Fully-furnished,East,20,20,True,Villa
3,1,849,T Nagar,259920.0,3,1,2,28,Semi-furnished,North,6,16,False,Apartment
2,2,2529,Sholinganallur,331030.0,1,1,2,8,Unfurnished,South,16,20,True,Independent House
2,1,2174,T Nagar,333920.0,1,2,0,13,Fully-furnished,East,4,17,False,Apartment
2,1,2857,Adyar,412845.0,1,2,0,15,Unfurnished,East,14,14,False,Independent House
5,2,2700,Tambaram,396500.0,3,1,1,19,Fully-furnished,East,11,16,False,Villa
4,2,2761,T Nagar,460880.0,3,0,0,22,Semi-furnished,North,18,19,True,Villa
1,1,2396,Porur,239760.0,3,0,2,17,Fully-furnished,East,16,16,True,Villa
1,1,1973,Anna Nagar,285840.0,3,1,0,13,Fully-furnished,West,13,14,True,Independent House
3,2,2738,Nungambakkam,480420.0,2,2,0,19,Fully-furnished,South,5,13,True,Villa
3,1,2153,Tambaram,295945.0,2,0,1,26,Semi-furnished,West,3,8,True,Apartment
5,2,2581,Nungambakkam,538290.0,2,1,2,4,Unfurnished,North,3,19,False,Independent House
1,2,1612,Mylapore,290020.0,2,0,2,28,Unfurnished,West,16,18,False,Independent House
4,1,2907,Guindy,428025.0,2,2,1,14,Semi-furnished,North,19,20,True,Independent House
5,2,1390,Guindy,359250.0,3,1,1,8,Fully-furnished,West,13,15,False,Independent House
3,2,2378,Anna Nagar,398240.0,2,0,2,11,Fully-furnished,South,11,20,False,Villa
5,1,2091,Sholinganallur,370370.0,1,2,2,29,Unfurnished,South,9,11,False,Independent House
3,2,1779,Sholinganallur,306530.0,2,2,1,19,Semi-furnished,South,13,18,True,Apartment
1,1,2975,T Nagar,366000.0,1,2,2,2,Unfurnished,East,12,20,True,Apartment
5,1,1887,Tambaram,330655.0,1,2,2,16,Semi-furnished,West,9,10,False,Villa
2,2,2638,Anna Nagar,387040.0,2,2,1,1,Unfurnished,North,12,13,True,Independent House
3,2,2513,Guindy,383475.0,1,1,0,27,Semi-furnished,North,7,15,False,Apartment
2,1,1077,Velachery,230775.0,1,2,0,18,Semi-furnished,East,3,10,True,Independent House
3,1,2554,T Nagar,396320.0,3,1,0,14,Unfurnished,East,8,9,True,Independent House
2,2,2732,Nungambakkam,443880.0,1,0,1,14,Fully-furnished,East,19,20,True,Independent House
1,2,1498,Sholinganallur,230859.99999999997,2,2,1,20,Fully-furnished,North,9,13,True,Villa
1,1,996,Velachery,194700.0,1,1,2,0,Unfurnished,North,2,2,True,Villa
4,2,2557,Tambaram,361205.0,1,1,2,21,Semi-furnished,South,1,20,True,Independent House
4,2,2274,T Nagar,421920.0,2,1,2,0,Semi-furnished,East,11,14,False,Apartment
4,2,2320,Velachery,399000.0,2,2,0,10,Semi-furnished,North,11,16,True,Apartment
5,2,2094,Anna Nagar,439520.0,3,2,2,12,Unfurnished,North,19,20,False,Villa
3,2,1894,Guindy,337050.0,3,1,2,5,Semi-furnished,West,18,18,True,Apartment
5,2,930,Adyar,368050.0,2,2,2,12,Unfurnished,East,1,1,False,Villa
4,2,1980,Mylapore,423300.0,2,2,2,16,Unfurnished,West,8,20,False,Apartment
3,1,2768,Sholinganallur,361760.0,3,0,0,14,Unfurnished,South,9,19,False,Independent House
5,1,890,Velachery,306750.0,1,2,0,8,Semi-furnished,North,19,20,True,Apartment
1,1,1248,Guindy,213600.0,2,0,0,6,Fully-furnished,West,8,10,False,Apartment
3,2,1552,Porur,249120.0,3,1,2,22,Semi-furnished,East,7,15,True,Independent House
4,1,1493,Velachery,321975.0,1,1,2,1,Semi-furnished,North,3,6,False,Villa
1,2,961,Velachery,207075.0,3,2,1,16,Unfurnished,East,4,12,True,Independent House
3,2,1934,Velachery,340050.0,1,0,1,7,Fully-furnished,North,19,19,False,Villa
5,2,2424,Sholinganallur,407680.0,3,0,2,3,Semi-furnished,North,17,19,False,Villa
4,1,2885,Nungambakkam,511650.0,1,1,2,13,Fully-furnished,West,19,20,False,Independent House
5,1,2838,Sholinganallur,422660.0,2,0,2,28,Semi-furnished,North,7,17,True,Apartment
1,1,1218,Nungambakkam,253620.0,2,0,0,1,Semi-furnished,North,3,14,False,Villa
1,2,2379,Nungambakkam,376110.0,2,1,0,6,Semi-furnished,West,6,19,True,Villa
1,1,2520,Nungambakkam,370800.0,2,1,2,10,Fully-furnished,North,10,18,True,Villa
3,2,2540,Porur,308400.0,1,2,2,14,Semi-furnished,North,16,17,False,Independent House
4,2,2834,T Nagar,466720.0,3,0,0,1,Fully-furnished,South,20,20,True,Independent House
1,2,2423,Anna Nagar,337840.0,1,2,2,29,Semi-furnished,West,1,19,False,Villa
5,1,2323,Nungambakkam,497070.0,1,0,2,26,Unfurnished,East,19,20,True,Apartment
4,2,1269,Guindy,320175.0,3,1,0,7,Unfurnished,South,11,11,False,Villa
5,2,1701,Porur,306060.0,3,2,1,4,Fully-furnished,East,5,7,False,Villa
5,2,1568,Porur,298080.0,3,2,2,7,Unfurnished,South,9,14,False,Villa
1,2,2328,Mylapore,350880.0,2,1,2,14,Unfurnished,South,20,20,True,Apartment
4,1,2177,Nungambakkam,447930.0,2,0,1,14,Unfurnished,South,5,6,False,Villa
2,1,2436,Porur,266160.0,1,1,2,24,Fully-furnished,North,5,18,False,Apartment
3,2,2521,Guindy,384075.0,2,2,2,7,Semi-furnished,West,6,11,True,Villa
2,2,1274,Guindy,260550.0,2,1,0,17,Unfurnished,North,3,10,True,Independent House
3,2,1301,Guindy,292575.0,2,0,2,3,Semi-furnished,East,19,20,True,Independent House
4,1,2986,Adyar,491810.0,1,1,2,27,Unfurnished,East,10,18,True,Villa
1,2,1940,Nungambakkam,336600.0,3,0,1,15,Semi-furnished,East,12,19,True,Apartment
4,2,2756,Mylapore,489260.0,2,0,0,4,Semi-furnished,South,13,13,False,Independent House
2,1,1108,Guindy,233100.0,2,0,2,19,Semi-furnished,South,15,15,True,Independent House
5,2,2735,Adyar,521475.0,1,0,2,6,Fully-furnished,East,8,9,True,Independent House
3,2,1066,Nungambakkam,329940.0,2,2,0,28,Semi-furnished,West,20,20,False,Independent House
3,2,2416,Tambaram,326040.0,1,2,1,29,Unfurnished,East,5,9,False,Apartment
2,1,854,Guindy,214050.0,2,1,0,9,Unfurnished,West,2,15,True,Independent House
1,1,2190,Guindy,284250.0,1,1,0,19,Semi-furnished,East,6,6,False,Apartment
4,2,1170,T Nagar,333600.0,2,0,2,18,Unfurnished,South,19,20,True,Villa
2,2,1465,Mylapore,311525.0,3,0,0,2,Semi-furnished,East,2,19,False,Independent House
4,2,1473,Adyar,380205.0,1,2,1,9,Semi-furnished,West,16,17,False,Independent House
1,1,929,Velachery,189675.0,2,2,2,21,Semi-furnished,North,18,19,False,Independent House
5,1,1583,Velachery,358725.0,1,2,0,10,Unfurnished,North,12,20,False,Apartment
4,1,2878,Mylapore,482630.0,3,0,1,27,Unfurnished,North,11,16,True,Independent House
1,2,885,Velachery,201375.0,1,1,2,11,Unfurnished,West,5,14,True,Villa
2,2,997,Adyar,271745.0,3,1,1,5,Semi-furnished,South,3,6,True,Villa
5,2,2465,Sholinganallur,410550.0,2,0,1,11,Semi-furnished,East,3,4,True,Independent House
5,2,1638,T Nagar,403040.0,3,0,2,1,Semi-furnished,East,16,17,True,Apartment
5,1,1706,Adyar,417010.0,1,1,0,21,Semi-furnished,East,20,20,True,Apartment
3,2,850,Mylapore,293250.0,3,2,1,22,Fully-furnished,East,9,10,False,Independent House
1,1,1440,Porur,182400.0,1,2,2,5,Unfurnished,West,9,19,True,Villa
4,2,1413,Porur,264780.0,1,1,0,17,Semi-furnished,East,19,19,True,Independent House
2,2,966,Sholinganallur,221620.0,1,2,0,26,Semi-furnished,East,4,5,True,Villa
5,1,2010,Velachery,390750.0,3,2,2,23,Semi-furnished,North,11,17,True,Apartment
5,1,1644,Velachery,363300.0,3,2,0,7,Fully-furnished,East,11,11,False,Independent House
5,2,2466,Nungambakkam,527940.0,1,1,2,18,Semi-furnished,North,3,8,False,Independent House
1,1,2204,Velachery,285300.0,1,2,1,19,Semi-furnished,East,9,20,False,Apartment
2,1,837,Mylapore,241145.0,1,0,0,25,Unfurnished,West,18,19,True,Apartment
1,1,909,Guindy,188175.0,2,0,1,7,Fully-furnished,South,14,19,False,Independent House
2,2,2282,Porur,268920.0,1,1,2,29,Fully-furnished,North,1,12,True,Apartment
4,1,2294,Mylapore,432990.0,3,2,0,28,Unfurnished,West,18,18,False,Villa
3,2,1639,Guindy,317925.0,1,1,2,23,Fully-furnished,North,13,15,True,Apartment
2,2,1119,Adyar,282115.0,2,0,2,8,Semi-furnished,East,18,19,False,Independent House
1,1,2571,Sholinganallur,291970.0,2,2,1,14,Fully-furnished,West,12,14,False,Villa
1,1,2641,Nungambakkam,381690.0,1,0,0,5,Fully-furnished,East,5,19,True,Independent House
1,1,1049,Porur,158940.0,2,2,0,23,Fully-furnished,South,10,13,True,Villa
3,2,1827,Velachery,332025.0,3,1,0,13,Semi-furnished,East,11,19,False,Villa
2,2,2269,Nungambakkam,402210.0,1,0,0,18,Unfurnished,East,17,20,False,Apartment
2,2,1883,Velachery,306225.0,3,1,2,0,Unfurnished,West,12,20,False,Apartment
2,1,2142,Porur,248520.0,3,2,0,6,Fully-furnished,North,17,20,True,Villa
2,2,2860,Velachery,379500.0,3,0,0,4,Fully-furnished,North,14,18,True,Apartment
5,1,1631,Porur,289860.0,1,0,1,26,Semi-furnished,East,18,20,True,Apartment
5,1,1197,T Nagar,351760.0,2,1,0,16,Fully-furnished,South,16,17,True,Independent House
1,2,2419,Porur,253140.0,3,2,0,2,Fully-furnished,North,19,20,True,Villa
5,1,2658,Porur,351480.0,3,1,1,21,Semi-furnished,South,18,20,False,Apartment
2,2,1535,Velachery,280125.0,2,0,0,14,Semi-furnished,West,4,7,True,Independent House
2,1,2724,Porur,283440.0,1,2,0,25,Fully-furnished,North,19,19,True,Villa
5,2,1151,Anna Nagar,364080.0,1,0,1,10,Semi-furnished,East,12,20,True,Villa
4,1,2298,Anna Nagar,407840.0,3,0,1,23,Semi-furnished,East,19,19,True,Independent House
1,2,1398,Anna Nagar,255840.0,3,1,1,18,Fully-furnished,West,12,18,False,Villa
3,1,868,Anna Nagar,261440.0,3,2,1,26,Fully-furnished,South,3,20,False,Villa
1,1,1612,T Nagar,256960.0,2,2,2,13,Unfurnished,East,10,20,True,Apartment
1,2,808,Sholinganallur,182560.0,1,1,2,15,Fully-furnished,West,4,13,False,Independent House
1,1,2392,Porur,239520.0,1,0,0,17,Semi-furnished,South,10,10,True,Independent House
5,1,1392,Adyar,390320.0,2,0,0,24,Unfurnished,West,5,18,False,Villa
1,2,2901,Adyar,399585.0,1,0,0,5,Unfurnished,East,19,20,False,Apartment
2,1,2734,Mylapore,402390.0,1,0,2,26,Unfurnished,West,1,4,False,Villa
1,1,2056,T Nagar,292480.0,1,2,2,8,Fully-furnished,North,5,15,True,Independent House
2,2,2669,Sholinganallur,340830.0,2,1,1,26,Fully-furnished,North,9,9,False,Villa
5,1,2687,Sholinganallur,412090.0,2,1,0,3,Fully-furnished,West,9,14,True,Apartment
5,2,2694,Sholinganallur,426580.0,2,1,1,6,Semi-furnished,West,16,19,True,Independent House
1,1,1104,Porur,162240.0,3,0,0,13,Unfurnished,South,20,20,False,Villa
2,2,2937,Nungambakkam,462330.0,2,0,0,13,Semi-furnished,South,15,17,False,Independent House
2,2,2057,Porur,255420.0,1,0,0,21,Unfurnished,East,17,18,True,Villa
2,1,2832,Anna Nagar,386560.0,1,1,1,23,Fully-furnished,South,16,18,False,Villa
2,2,896,Nungambakkam,278640.0,1,1,0,16,Unfurnished,South,13,16,True,Independent House
3,2,2887,Nungambakkam,493830.0,2,2,1,27,Fully-furnished,West,5,20,False,Independent House
5,1,2696,Porur,353760.0,2,1,0,9,Fully-furnished,South,6,13,False,Apartment
2,1,2290,Tambaram,278850.0,3,0,1,13,Fully-furnished,South,1,16,False,Independent House
3,2,1429,Velachery,302175.0,2,2,2,15,Unfurnished,West,5,12,True,Apartment
3,2,1016,Nungambakkam,325440.0,3,2,2,9,Unfurnished,South,19,19,False,Villa
5,2,912,Guindy,323400.0,3,2,0,10,Unfurnished,North,18,18,True,Independent House
4,2,2615,Porur,336900.0,1,0,1,9,Unfurnished,East,11,19,True,Independent House
1,2,1945,Anna Nagar,299600.0,1,1,2,9,Fully-furnished,West,6,20,True,Villa
5,1,2991,Mylapore,526235.0,3,0,1,2,Unfurnished,East,19,19,False,Apartment
4,1,2429,Tambaram,339885.0,1,2,1,19,Fully-furnished,South,1,1,True,Villa
1,1,1513,Guindy,233475.0,2,1,2,11,Unfurnished,West,12,14,False,Apartment
1,2,919,Sholinganallur,190330.0,2,2,2,26,Unfurnished,North,12,19,False,Villa
1,1,1968,Tambaram,231920.0,2,1,0,19,Semi-furnished,East,16,17,False,Villa
3,1,2803,Adyar,442255.0,1,1,0,7,Fully-furnished,North,2,17,False,Independent House
2,1,1743,Guindy,280725.0,1,2,2,16,Fully-furnished,West,9,15,False,Independent House
1,2,2799,Adyar,390915.0,3,0,1,12,Unfurnished,North,4,11,True,Apartment
2,1,819,Tambaram,183235.0,1,2,1,18,Fully-furnished,North,1,11,True,Apartment
1,2,1337,Sholinganallur,219590.0,3,2,2,18,Fully-furnished,South,16,16,False,Independent House
3,2,828,Velachery,257100.0,1,2,0,9,Fully-furnished,South,5,11,True,Villa
1,2,1431,Guindy,242325.0,2,1,1,23,Fully-furnished,South,2,17,False,Apartment
5,1,1203,Nungambakkam,396270.0,3,0,1,1,Fully-furnished,East,11,16,False,Villa
4,1,1340,Adyar,351900.0,1,0,0,2,Semi-furnished,North,7,9,True,Independent House
1,1,924,Porur,151440.0,2,2,1,25,Semi-furnished,East,20,20,True,Apartment
